Transaction ID,Customer ID,Merchant ID,Transaction Amount,Time of Transaction,Day of Transaction_cd,Day of Transaction,Product Category_cd,Product Category,Average Monthly Spending,Average Transaction Amount,Average Distance from Home,Number of Transactions in the last 24 hours,Average Time between Transactions in the last 24 hours,Number of Transactions in the last 7 days,Average Time between Transactions in the last 7 days,Distance Traveled in the last 24 hours,Number of Different Merchants Used in the last 24 hours,Number of Different Merchants Used in the last 7 days,Payment Method_cd,Payment Method,Bank Issuer_cd,Bank Issuer,Credit Score,Credit Limit,Account Age,Merchant Location_cd,Merchant Location,Customer Location_cd,Customer Location,Merchant Type_cd,Merchant Type,Customer Type_cd,Customer Type,Fraudulent Transaction,Fraudulent Transaction_cd
640372,729735,39997,42543,11:18:57,3,Wednesday,9,Food and Beverage,147,8124,107,12,12,21,6,24,12,2,10,Online Payment,18,SBI,747,44000,9,6, Toronto,25,Hong Kong,12,Online,1, One-time Shopper,YES,1
563970,453453,18324,44912,16:53:39,3,Wednesday,11,Grocery,3560,5064,55,7,7,28,4,24,0,11,10,Online Payment,15,ICICI Bank,849,38000,8,5, Paris,4, Japan,1, Online,1, One-time Shopper,YES,1
275283,790895,54815,17793,01:24:54,3,Wednesday,19,Pharmacy,6176,1999,131,13,4,44,2,1,0,8,9,Net Banking,4,AMEX,864,66000,4,4, New York,5, Manchester,15,Retail Store,2,Occasional,NO,0
126198,712187,3393,90081,14:46:15,5,Friday,14,Home Appliances,6257,6423,25,2,7,66,2,27,1,3,9,Net Banking,4,AMEX,723,45000,8,34,Washington,15,"Brooklyn, NY",16,Retailer,3,Regular,YES,1
651895,910561,66484,23508,20:01:48,1,Monday,15,Home Decor,832,4012,77,12,23,26,1,58,7,4,5,Credit Card,4,AMEX,607,89000,6,2, London,2, Berlin,9,Hardware,1, One-time Shopper,NO,0
560020,247667,26781,50292,02:03:40,3,Wednesday,17,Office Supplies,8999,5378,95,14,21,98,1,5,7,31,7,E-wallet,9,Citi,643,70000,5,27,San Francisco,12,Austin,19,Supermarket,2,Occasional,YES,1
506205,473206,44565,45443,03:09:21,6,Saturday,7,Electronics,3905,986,28,12,6,77,1,93,7,41,5,Credit Card,19,TD Bank,619,11000,8,6, Toronto,25,Hong Kong,2,Bookstore,1, One-time Shopper,YES,1
752120,913855,56478,65335,14:17:00,6,Saturday,1, Clothing,157,6180,38,14,6,72,2,80,8,56,3, Mobile Payment,6,Bank of America,623,13000,4,5, Paris,4, Japan,8,Furniture Store,3,Regular,NO,0
152707,509216,86809,65083,13:42:04,4,Thursday,15,Home Decor,4421,6544,66,13,7,97,1,55,10,58,8,Mobile Payment,13,HDFC Bank,823,63000,9,24,New York,34,Miami,5,Department Store,2,Occasional,NO,0
997407,114683,83305,36115,16:22:19,4,Thursday,17,Office Supplies,693,958,53,6,21,14,3,35,0,11,2, Debit Card,9,Citi,506,13000,10,29,Seattle,17,Chennai,12,Online,1, One-time Shopper,NO,0
678335,320420,24393,94999,22:02:57,3,Wednesday,6,Books and Stationery,7981,9990,64,7,4,4,19,36,6,4,7,E-wallet,5,Axis Bank,608,12000,1,25,Paris,3, Brazil,12,Online,3,Regular,YES,1
805074,310591,10083,27595,17:26:27,1,Monday,13,Home and Garden,2088,2974,119,8,19,92,1,72,7,49,2, Debit Card,17,JPMorgan Chase,779,3000,4,9,Buenos Aires,9,"Anaheim, CA",17,Salon,2,Occasional,YES,1
488062,744830,3766,49675,19:26:57,2,Tuesday,19,Pharmacy,8433,3893,149,11,2,5,30,46,6,2,4,Cash,4,AMEX,577,10000,1,5, Paris,27,Illinois,2,Bookstore,1, One-time Shopper,NO,0
947362,941257,42432,33322,10:46:27,6,Saturday,14,Home Appliances,6693,8205,36,6,11,77,1,23,2,67,6,Debit Card,10,Citibank,642,63000,2,22,Miami,25,Hong Kong,17,Salon,2,Occasional,NO,0
456457,994821,44300,20632,15:47:45,7,Sunday,6,Books and Stationery,8687,8558,8,12,6,23,2,62,11,10,9,Net Banking,7,Barclays,742,43000,2,26,Rio de Janeiro,18,Chicago,9,Hardware,3,Regular,YES,1
708582,997708,10585,99184,18:51:17,1,Monday,13,Home and Garden,329,7745,44,8,2,26,2,94,4,10,1, Credit Card,19,TD Bank,630,38000,7,32,Texas,24,Georgia,19,Supermarket,3,Regular,YES,1
685026,794622,11621,98537,01:22:31,5,Friday,18,Pet Supplies,9290,9196,95,13,12,68,1,100,3,40,8,Mobile Payment,9,Citi,766,6000,8,3, Los Angeles,32,Massachusetts,7,Electronics,2,Occasional,NO,0
308363,774661,3367,80356,20:12:56,5,Friday,2, Electronics,2271,8103,118,6,4,58,1,41,2,45,5,Credit Card,15,ICICI Bank,646,34000,5,23,Mumbai,28,London,17,Salon,1, One-time Shopper,YES,1
526956,138259,42549,49922,01:07:39,2,Tuesday,8,Fashion,9890,4776,20,2,16,82,1,98,1,8,3, Mobile Payment,8,Chase,884,14000,9,23,Mumbai,7, San Francisco,15,Retail Store,1, One-time Shopper,YES,1
323974,374652,14650,23039,07:15:22,3,Wednesday,14,Home Appliances,2088,3841,18,1,17,11,7,66,1,7,10,Online Payment,9,Citi,799,27000,3,30,Shanghai,17,Chennai,17,Salon,2,Occasional,NO,0
685321,354519,89443,92135,02:08:11,1,Monday,19,Pharmacy,6490,5753,95,8,12,73,1,52,5,39,4,Cash,14,HSBC,604,43000,9,34,Washington,2, Berlin,12,Online,2,Occasional,YES,1
222573,852795,14885,32217,18:35:43,7,Sunday,2, Electronics,9868,9482,135,7,16,82,1,93,7,52,5,Credit Card,20,Wells Fargo,693,22000,5,27,San Francisco,21,Delhi,5,Department Store,2,Occasional,NO,0
409222,204573,49819,42619,07:22:18,4,Thursday,2, Electronics,644,9761,1,4,6,38,3,36,4,10,5,Credit Card,12,Discover,748,55000,5,20,London,19,Colorado,14,Restaurant,1, One-time Shopper,NO,0
199754,760161,58499,86960,17:12:20,5,Friday,14,Home Appliances,266,6521,29,15,14,23,4,7,7,7,7,E-wallet,12,Discover,558,28000,8,30,Shanghai,28,London,3,Clothing Store,1, One-time Shopper,YES,1
315498,521787,6261,42396,00:41:57,3,Wednesday,14,Home Appliances,839,3725,115,9,4,60,1,52,7,38,5,Credit Card,12,Discover,534,57000,6,1, Dubai,25,Hong Kong,10,Home Store,2,Occasional,NO,0
258975,976357,47098,39770,01:36:46,1,Monday,12,Home & Kitchen,5404,3031,102,7,9,13,10,98,0,2,9,Net Banking,4,AMEX,789,56000,10,1, Dubai,32,Massachusetts,16,Retailer,1, One-time Shopper,NO,0
587945,783752,80376,14296,10:41:42,7,Sunday,6,Books and Stationery,7030,9131,106,13,5,12,13,6,6,9,4,Cash,10,Citibank,777,9000,4,26,Rio de Janeiro,31,Manchester,11,Office Supplies Store,1, One-time Shopper,NO,0
181423,798516,62207,38604,04:34:37,6,Saturday,12,Home & Kitchen,138,6834,121,6,4,13,11,50,2,3,6,Debit Card,7,Barclays,630,59000,4,22,Miami,19,Colorado,3,Clothing Store,1, One-time Shopper,YES,1
147996,617472,45057,72131,08:22:46,7,Sunday,6,Books and Stationery,7141,3570,109,3,18,86,1,76,0,62,1, Credit Card,7,Barclays,821,50000,1,27,San Francisco,6, Miami,8,Furniture Store,1, One-time Shopper,YES,1
591200,315878,74209,30962,00:42:58,7,Sunday,9,Food and Beverage,4606,7865,48,3,18,58,2,5,2,43,9,Net Banking,14,HSBC,601,32000,4,25,Paris,14,Boston,4,Cosmetics Store,2,Occasional,NO,0
761429,190245,97239,47933,03:19:56,3,Wednesday,1, Clothing,1968,9493,61,1,23,63,1,39,1,3,8,Mobile Payment,14,HSBC,532,70000,10,15,Denver,3, Brazil,1, Online,1, One-time Shopper,YES,1
247409,788685,84178,23365,20:26:19,2,Tuesday,19,Pharmacy,8149,4294,87,3,9,2,22,31,2,1,2, Debit Card,20,Wells Fargo,654,85000,9,34,Washington,29,"Long Beach, CA",11,Office Supplies Store,1, One-time Shopper,NO,0
178167,770599,14834,32113,00:57:53,7,Sunday,14,Home Appliances,9433,7628,107,12,23,28,4,28,9,20,6,Debit Card,9,Citi,540,19000,4,30,Shanghai,20,Dallas,6,Drug Store,3,Regular,YES,1
808975,670157,6944,88556,14:37:32,6,Saturday,6,Books and Stationery,3398,9972,128,13,22,93,1,99,12,31,8,Mobile Payment,10,Citibank,757,9000,1,21,Los Angeles,13,Bangalore,16,Retailer,3,Regular,YES,1
736754,351290,13380,33245,04:23:12,3,Wednesday,3, Health & Beauty,6189,433,140,11,11,9,12,57,8,6,9,Net Banking,16,JP Morgan,682,69000,8,20,London,3, Brazil,5,Department Store,2,Occasional,YES,1
326325,206173,99040,52329,05:46:07,5,Friday,2, Electronics,2637,5354,48,13,23,83,1,15,7,21,8,Mobile Payment,10,Citibank,536,24000,9,5, Paris,4, Japan,19,Supermarket,2,Occasional,YES,1
315240,873182,17234,12092,05:47:40,1,Monday,4,Beauty & Personal Care,212,321,31,3,15,77,2,30,1,20,4,Cash,14,HSBC,812,34000,1,31,Singapore,3, Brazil,2,Bookstore,3,Regular,YES,1
934838,711804,78764,24209,00:58:14,2,Tuesday,10,Furniture,1286,9285,140,10,19,23,5,30,3,12,9,Net Banking,7,Barclays,836,14000,7,18,Houston,18,Chicago,11,Office Supplies Store,1, One-time Shopper,YES,1
255414,530715,77367,63014,15:00:26,5,Friday,5,Books,2316,2680,131,10,5,97,1,74,5,3,5,Credit Card,1, JKL Bank,834,23000,2,30,Shanghai,23,Florida,13,Pharmacy,1, One-time Shopper,NO,0
271161,496343,42592,45061,09:34:02,5,Friday,8,Fashion,624,2274,140,5,22,74,2,70,1,32,1, Credit Card,7,Barclays,811,36000,3,13,Dallas,27,Illinois,5,Department Store,1, One-time Shopper,NO,0
318071,534026,4473,8101,22:29:53,3,Wednesday,18,Pet Supplies,8148,3237,66,11,4,80,2,68,7,40,3, Mobile Payment,18,SBI,862,83000,2,15,Denver,27,Illinois,16,Retailer,3,Regular,NO,0
326575,325226,53252,89709,09:00:37,4,Thursday,3, Health & Beauty,3796,9112,70,3,5,73,2,14,1,59,3, Mobile Payment,19,TD Bank,714,62000,7,30,Shanghai,13,Bangalore,10,Home Store,1, One-time Shopper,NO,0
149070,946365,20674,76119,01:07:27,5,Friday,16,Home Improvement,9880,2854,70,5,13,56,1,92,3,10,8,Mobile Payment,8,Chase,875,2000,10,28,Sao Paulo,3, Brazil,19,Supermarket,2,Occasional,YES,1
185183,573390,61329,82548,14:45:52,4,Thursday,13,Home and Garden,2177,8973,88,12,20,31,3,83,10,4,6,Debit Card,5,Axis Bank,538,90000,3,16,Florida,2, Berlin,4,Cosmetics Store,1, One-time Shopper,YES,1
582509,913690,54695,41383,19:08:47,1,Monday,2, Electronics,2,2721,149,8,20,12,5,25,7,7,2, Debit Card,4,AMEX,704,37000,3,29,Seattle,12,Austin,17,Salon,2,Occasional,NO,0
523645,157535,40340,28576,23:23:11,4,Thursday,12,Home & Kitchen,8001,6000,69,14,23,50,2,46,10,27,7,E-wallet,11,DEF Bank,617,7000,1,26,Rio de Janeiro,22,Denver,15,Retail Store,3,Regular,YES,1
278947,377325,33774,72581,15:29:54,5,Friday,8,Fashion,7900,5345,69,5,19,55,2,47,3,10,3, Mobile Payment,7,Barclays,580,3000,3,8,Boston,31,Manchester,11,Office Supplies Store,1, One-time Shopper,NO,0
179495,454187,66234,96401,17:17:31,2,Tuesday,2, Electronics,4123,7301,142,2,2,24,2,57,0,10,3, Mobile Payment,6,Bank of America,516,2000,3,11,Chennai,14,Boston,16,Retailer,2,Occasional,NO,0
438492,207612,48121,29270,02:17:45,2,Tuesday,19,Pharmacy,1535,9843,98,10,2,94,1,33,4,70,1, Credit Card,13,HDFC Bank,781,57000,5,13,Dallas,12,Austin,11,Office Supplies Store,3,Regular,NO,0
856807,376391,8763,73878,21:56:47,4,Thursday,5,Books,888,3339,28,13,20,34,2,3,7,26,9,Net Banking,8,Chase,684,66000,8,26,Rio de Janeiro,18,Chicago,7,Electronics,2,Occasional,YES,1
413850,676944,73011,74899,08:41:49,5,Friday,4,Beauty & Personal Care,359,2845,128,15,3,83,1,55,9,23,1, Credit Card,5,Axis Bank,808,16000,1,11,Chennai,20,Dallas,17,Salon,1, One-time Shopper,NO,0
525574,277743,42519,87910,19:54:59,3,Wednesday,1, Clothing,7909,5566,7,9,7,68,2,11,5,40,6,Debit Card,1, JKL Bank,525,43000,3,28,Sao Paulo,27,Illinois,1, Online,2,Occasional,YES,1
792117,629391,9714,10734,15:16:57,3,Wednesday,17,Office Supplies,3022,65,150,13,20,50,3,30,2,42,5,Credit Card,7,Barclays,887,25000,6,16,Florida,21,Delhi,8,Furniture Store,3,Regular,NO,0
419086,910705,93998,59841,13:34:23,5,Friday,15,Home Decor,651,4962,62,5,1,52,1,59,1,30,8,Mobile Payment,14,HSBC,540,29000,8,33,Tokyo,22,Denver,8,Furniture Store,2,Occasional,YES,1
843131,268770,92984,17318,22:25:48,2,Tuesday,12,Home & Kitchen,8015,8967,30,15,10,43,1,24,7,1,9,Net Banking,17,JPMorgan Chase,896,88000,8,31,Singapore,21,Delhi,3,Clothing Store,2,Occasional,YES,1
493790,257733,13047,89678,15:10:55,5,Friday,15,Home Decor,8481,7930,101,10,9,39,4,50,9,36,8,Mobile Payment,11,DEF Bank,708,75000,8,12,Chicago,5, Manchester,17,Salon,2,Occasional,YES,1
740706,823141,23942,66057,04:59:12,5,Friday,6,Books and Stationery,8569,7797,65,5,5,86,1,59,4,3,6,Debit Card,5,Axis Bank,716,19000,4,5, Paris,27,Illinois,19,Supermarket,3,Regular,YES,1
220558,664902,7393,28605,02:18:51,7,Sunday,12,Home & Kitchen,8833,6747,121,15,6,36,1,81,14,28,2, Debit Card,19,TD Bank,641,88000,6,1, Dubai,29,"Long Beach, CA",12,Online,1, One-time Shopper,NO,0
448201,242183,59102,58487,16:54:07,4,Thursday,10,Furniture,3533,2409,43,13,19,90,1,45,6,65,4,Cash,4,AMEX,777,66000,4,22,Miami,7, San Francisco,12,Online,3,Regular,NO,0
158579,728656,98089,82344,08:56:24,7,Sunday,3, Health & Beauty,297,7327,73,9,16,68,1,87,2,55,3, Mobile Payment,16,JP Morgan,631,82000,7,18,Houston,27,Illinois,16,Retailer,2,Occasional,NO,0
246238,817014,14740,78435,19:59:01,5,Friday,2, Electronics,2777,602,150,12,8,85,1,17,4,9,4,Cash,17,JPMorgan Chase,743,27000,6,4, New York,31,Manchester,3,Clothing Store,1, One-time Shopper,YES,1
276681,155686,68929,2571,17:39:29,2,Tuesday,17,Office Supplies,9616,224,50,15,16,98,1,81,15,30,7,E-wallet,19,TD Bank,514,62000,1,25,Paris,30,Los Angeles,13,Pharmacy,1, One-time Shopper,NO,0
892491,852797,43677,40343,15:37:41,4,Thursday,1, Clothing,5159,6420,20,2,12,1,13,73,0,1,7,E-wallet,6,Bank of America,861,16000,3,4, New York,24,Georgia,3,Clothing Store,1, One-time Shopper,YES,1
535935,292260,41192,64841,23:30:34,7,Sunday,14,Home Appliances,796,9717,149,14,23,87,1,51,6,78,5,Credit Card,20,Wells Fargo,572,27000,3,18,Houston,31,Manchester,4,Cosmetics Store,2,Occasional,YES,1
569140,748917,30634,23963,14:34:14,7,Sunday,18,Pet Supplies,8898,3318,66,5,19,76,2,29,1,8,2, Debit Card,5,Axis Bank,834,51000,1,6, Toronto,13,Bangalore,15,Retail Store,3,Regular,YES,1
293962,558844,6188,23383,04:42:42,7,Sunday,1, Clothing,80,8532,150,5,6,38,3,53,1,13,5,Credit Card,12,Discover,878,50000,9,12,Chicago,26,Houston,12,Online,1, One-time Shopper,YES,1
982170,223565,14720,78774,15:19:17,1,Monday,6,Books and Stationery,7397,9607,70,1,7,84,2,95,1,79,6,Debit Card,2, LMN Bank,682,66000,10,30,Shanghai,1, Abu Dhabi,9,Hardware,1, One-time Shopper,YES,1
806891,450464,36482,66977,23:22:45,1,Monday,16,Home Improvement,2571,8529,4,11,7,66,2,48,5,16,6,Debit Card,15,ICICI Bank,578,32000,5,7,Bangalore,4, Japan,17,Salon,3,Regular,NO,0
206004,244395,95192,71825,02:21:15,6,Saturday,17,Office Supplies,2403,8948,54,8,5,25,6,55,7,16,8,Mobile Payment,13,HDFC Bank,795,89000,4,34,Washington,4, Japan,13,Pharmacy,3,Regular,YES,1
953145,574415,30171,1115,17:50:00,6,Saturday,6,Books and Stationery,9618,3233,136,9,5,10,10,52,6,3,6,Debit Card,1, JKL Bank,588,49000,7,34,Washington,10,Arizona,13,Pharmacy,1, One-time Shopper,NO,0
918212,943439,32141,61128,11:48:18,6,Saturday,7,Electronics,1237,6607,50,12,8,19,3,18,5,1,5,Credit Card,3, TUV Bank,850,17000,2,21,Los Angeles,10,Arizona,8,Furniture Store,2,Occasional,YES,1
991778,690768,19353,69683,04:55:52,6,Saturday,18,Pet Supplies,4279,6295,15,10,9,84,2,31,7,55,6,Debit Card,13,HDFC Bank,602,9000,5,26,Rio de Janeiro,31,Manchester,8,Furniture Store,3,Regular,NO,0
500017,810540,64320,50263,15:21:47,6,Saturday,1, Clothing,2979,3651,58,11,20,18,5,51,0,9,3, Mobile Payment,19,TD Bank,852,6000,5,14,Delhi,8, Vancouver,18,Specialty Store,2,Occasional,NO,0
268666,782302,77936,48252,07:27:08,6,Saturday,3, Health & Beauty,2463,7377,7,12,5,36,2,70,9,11,8,Mobile Payment,20,Wells Fargo,778,15000,9,23,Mumbai,4, Japan,10,Home Store,1, One-time Shopper,YES,1
653909,969851,69378,97406,16:42:12,7,Sunday,8,Fashion,8581,6538,147,3,1,65,2,16,1,8,9,Net Banking,17,JPMorgan Chase,839,60000,3,26,Rio de Janeiro,32,Massachusetts,3,Clothing Store,2,Occasional,NO,0
228996,991027,32906,37635,01:54:30,4,Thursday,17,Office Supplies,3724,280,58,8,11,10,11,13,1,8,1, Credit Card,14,HSBC,864,15000,4,23,Mumbai,17,Chennai,12,Online,3,Regular,NO,0
789614,644811,63440,55688,20:57:11,5,Friday,9,Food and Beverage,9904,976,80,8,9,18,3,1,7,15,5,Credit Card,9,Citi,716,10000,3,33,Tokyo,30,Los Angeles,14,Restaurant,3,Regular,YES,1
454908,332857,12343,25685,09:35:46,7,Sunday,2, Electronics,3730,646,96,8,15,82,2,35,6,55,4,Cash,17,JPMorgan Chase,612,65000,4,22,Miami,27,Illinois,7,Electronics,3,Regular,YES,1
196741,807482,38339,9272,18:32:19,7,Sunday,18,Pet Supplies,7623,7947,28,12,4,18,6,22,5,2,9,Net Banking,2, LMN Bank,587,51000,5,25,Paris,15,"Brooklyn, NY",8,Furniture Store,1, One-time Shopper,NO,0
961305,652390,5632,30406,20:59:42,4,Thursday,4,Beauty & Personal Care,1550,83,54,5,16,51,2,69,2,44,5,Credit Card,20,Wells Fargo,758,5000,9,24,New York,28,London,7,Electronics,2,Occasional,NO,0
602213,441205,30179,75327,23:06:56,2,Tuesday,5,Books,4993,9902,134,1,2,69,1,54,0,50,8,Mobile Payment,9,Citi,521,9000,3,11,Chennai,21,Delhi,10,Home Store,2,Occasional,YES,1
786153,952479,34904,38156,05:50:45,6,Saturday,11,Grocery,50,9982,79,8,20,38,1,9,0,16,4,Cash,2, LMN Bank,811,70000,7,3, Los Angeles,32,Massachusetts,13,Pharmacy,1, One-time Shopper,YES,1
271190,349392,28311,71466,21:34:21,2,Tuesday,6,Books and Stationery,8638,2936,72,8,8,61,1,27,0,58,4,Cash,10,Citibank,506,43000,5,13,Dallas,17,Chennai,4,Cosmetics Store,2,Occasional,YES,1
785978,844719,20547,83914,01:16:01,4,Thursday,9,Food and Beverage,9344,2141,42,15,15,78,1,76,7,46,1, Credit Card,12,Discover,531,16000,4,15,Denver,19,Colorado,9,Hardware,2,Occasional,YES,1
550592,337296,35242,84735,10:17:20,2,Tuesday,10,Furniture,8891,6703,52,14,2,64,2,73,12,15,2, Debit Card,5,Axis Bank,673,88000,2,31,Singapore,27,Illinois,2,Bookstore,3,Regular,YES,1
961564,684498,27252,12284,04:02:27,6,Saturday,1, Clothing,1414,7930,70,9,7,2,25,90,8,1,2, Debit Card,5,Axis Bank,806,8000,3,8,Boston,22,Denver,5,Department Store,3,Regular,YES,1
747965,443559,50537,56942,12:19:35,6,Saturday,13,Home and Garden,9801,3390,5,8,4,2,31,7,5,1,6,Debit Card,18,SBI,883,10000,4,21,Los Angeles,34,Miami,13,Pharmacy,2,Occasional,YES,1
800467,864646,26760,42521,07:19:39,4,Thursday,12,Home & Kitchen,5560,6538,91,12,10,5,28,60,1,4,10,Online Payment,1, JKL Bank,878,37000,7,4, New York,8, Vancouver,19,Supermarket,1, One-time Shopper,YES,1
525055,814370,61131,10974,03:14:38,7,Sunday,10,Furniture,5415,7893,141,5,15,61,2,43,5,11,6,Debit Card,13,HDFC Bank,641,73000,5,1, Dubai,24,Georgia,18,Specialty Store,1, One-time Shopper,YES,1
232388,275874,30108,58084,01:48:09,5,Friday,11,Grocery,606,5723,37,11,23,15,6,63,7,8,7,E-wallet,10,Citibank,523,62000,2,22,Miami,18,Chicago,4,Cosmetics Store,1, One-time Shopper,NO,0
768784,605278,12231,8109,13:59:29,2,Tuesday,18,Pet Supplies,2216,3513,134,11,23,87,1,95,4,46,2, Debit Card,7,Barclays,696,87000,8,21,Los Angeles,22,Denver,1, Online,2,Occasional,NO,0
216408,286874,6411,25442,03:06:17,5,Friday,2, Electronics,6438,4777,128,14,16,3,45,40,2,3,3, Mobile Payment,10,Citibank,895,18000,2,34,Washington,24,Georgia,9,Hardware,3,Regular,NO,0
500675,853253,71356,5441,17:26:59,7,Sunday,6,Books and Stationery,684,69,95,6,22,43,3,59,3,26,1, Credit Card,19,TD Bank,740,13000,7,20,London,19,Colorado,15,Retail Store,2,Occasional,YES,1
874266,939278,13803,90888,14:29:49,5,Friday,2, Electronics,7371,4596,80,1,16,7,23,16,0,3,5,Credit Card,9,Citi,773,5000,10,4, New York,31,Manchester,16,Retailer,2,Occasional,YES,1
804131,819187,67375,38825,11:22:45,1,Monday,4,Beauty & Personal Care,7122,4965,56,1,20,28,6,31,1,12,6,Debit Card,15,ICICI Bank,797,83000,4,2, London,24,Georgia,15,Retail Store,2,Occasional,YES,1
604198,669111,65645,50679,05:14:55,2,Tuesday,2, Electronics,9287,2610,114,13,7,94,1,51,10,70,9,Net Banking,16,JP Morgan,747,1000,9,10,California,25,Hong Kong,14,Restaurant,2,Occasional,NO,0
587355,810532,44196,32110,19:24:34,1,Monday,17,Office Supplies,5963,272,23,1,6,12,1,40,0,3,4,Cash,4,AMEX,750,38000,4,31,Singapore,12,Austin,11,Office Supplies Store,3,Regular,YES,1
734873,851904,10838,95956,07:28:20,2,Tuesday,6,Books and Stationery,5533,9476,4,13,14,92,1,69,9,40,9,Net Banking,5,Axis Bank,526,34000,9,33,Tokyo,9,"Anaheim, CA",6,Drug Store,1, One-time Shopper,NO,0
964436,148031,58865,43593,06:33:04,6,Saturday,2, Electronics,225,6156,135,8,22,14,2,37,4,7,3, Mobile Payment,13,HDFC Bank,761,65000,10,33,Tokyo,29,"Long Beach, CA",6,Drug Store,3,Regular,NO,0
960544,459995,93921,18995,16:45:54,3,Wednesday,7,Electronics,2800,4859,28,3,16,69,1,92,0,62,5,Credit Card,18,SBI,548,44000,6,14,Delhi,7, San Francisco,18,Specialty Store,1, One-time Shopper,NO,0
846587,460334,83840,20815,12:09:20,6,Saturday,1, Clothing,869,6725,12,11,3,43,3,47,2,18,2, Debit Card,1, JKL Bank,684,13000,9,13,Dallas,29,"Long Beach, CA",5,Department Store,2,Occasional,YES,1
484792,951156,71067,81755,16:51:56,2,Tuesday,9,Food and Beverage,9641,9976,66,1,8,17,6,57,1,4,2, Debit Card,3, TUV Bank,645,69000,8,34,Washington,9,"Anaheim, CA",16,Retailer,1, One-time Shopper,NO,0
167576,226404,16849,32516,06:15:59,6,Saturday,9,Food and Beverage,420,9180,45,12,18,55,1,29,3,29,2, Debit Card,5,Axis Bank,853,37000,2,15,Denver,20,Dallas,3,Clothing Store,2,Occasional,NO,0
929618,717081,56034,11731,19:58:59,3,Wednesday,20,Sports,4172,4716,86,2,2,84,1,48,2,36,6,Debit Card,15,ICICI Bank,600,71000,8,18,Houston,33,Mexico,6,Drug Store,3,Regular,YES,1
640387,330904,96422,74343,01:29:26,4,Thursday,9,Food and Beverage,6188,2249,22,8,9,19,8,61,6,12,4,Cash,3, TUV Bank,614,48000,1,1, Dubai,19,Colorado,10,Home Store,1, One-time Shopper,NO,0
575005,646323,95117,25299,19:40:19,5,Friday,10,Furniture,3,9487,38,5,12,81,1,60,3,51,3, Mobile Payment,15,ICICI Bank,852,77000,6,26,Rio de Janeiro,34,Miami,12,Online,3,Regular,NO,0
204158,211852,43806,70406,06:29:29,1,Monday,8,Fashion,495,504,59,13,15,51,2,90,2,22,2, Debit Card,4,AMEX,897,33000,2,21,Los Angeles,10,Arizona,9,Hardware,1, One-time Shopper,NO,0
151388,152677,14326,78144,10:03:37,5,Friday,4,Beauty & Personal Care,2359,686,5,11,12,89,1,67,7,81,1, Credit Card,12,Discover,558,67000,4,14,Delhi,26,Houston,3,Clothing Store,2,Occasional,YES,1
468968,755566,40795,97529,13:10:34,5,Friday,19,Pharmacy,5877,6051,94,15,2,69,1,65,9,46,2, Debit Card,1, JKL Bank,839,31000,7,18,Houston,23,Florida,11,Office Supplies Store,3,Regular,NO,0
632904,972353,46060,32287,12:07:41,2,Tuesday,2, Electronics,2997,350,24,13,20,73,1,18,11,35,1, Credit Card,9,Citi,559,14000,3,15,Denver,31,Manchester,3,Clothing Store,2,Occasional,YES,1
290808,613518,67815,92261,17:45:48,4,Thursday,17,Office Supplies,4799,5551,54,8,15,34,3,46,8,4,7,E-wallet,13,HDFC Bank,793,54000,4,29,Seattle,20,Dallas,5,Department Store,3,Regular,NO,0
997408,412149,31226,97387,17:14:58,6,Saturday,15,Home Decor,115,8123,3,7,19,25,2,97,7,22,8,Mobile Payment,18,SBI,869,41000,3,24,New York,32,Massachusetts,4,Cosmetics Store,3,Regular,NO,0
877653,759056,34836,88118,02:41:01,4,Thursday,17,Office Supplies,4558,1630,58,10,23,90,1,37,8,33,6,Debit Card,17,JPMorgan Chase,783,19000,6,4, New York,12,Austin,18,Specialty Store,3,Regular,YES,1
604382,459857,49968,35917,09:48:08,7,Sunday,20,Sports,3961,8618,100,12,8,23,2,36,2,13,1, Credit Card,17,JPMorgan Chase,772,33000,9,31,Singapore,31,Manchester,5,Department Store,1, One-time Shopper,YES,1
290135,593201,37267,25566,08:59:37,6,Saturday,12,Home & Kitchen,2268,6942,68,1,19,46,3,13,0,23,5,Credit Card,9,Citi,727,29000,2,8,Boston,21,Delhi,5,Department Store,3,Regular,YES,1
528976,185804,1773,12753,17:04:33,7,Sunday,11,Grocery,5793,8132,115,1,2,24,1,86,1,14,8,Mobile Payment,6,Bank of America,591,65000,6,2, London,8, Vancouver,13,Pharmacy,2,Occasional,NO,0
861092,212072,28606,11606,01:02:24,1,Monday,4,Beauty & Personal Care,858,306,139,14,7,16,10,13,2,8,2, Debit Card,10,Citibank,780,37000,9,17,Hong Kong,12,Austin,14,Restaurant,3,Regular,NO,0
469269,811348,22115,88789,17:16:02,3,Wednesday,15,Home Decor,5148,9670,145,5,16,81,2,15,4,12,6,Debit Card,19,TD Bank,595,84000,3,23,Mumbai,7, San Francisco,14,Restaurant,2,Occasional,NO,0
